Timestamp,TP9,AF7,AF8,TP10
4.00390625,-16.6015625,-9.27734375,-15.13671875,-24.90234375
4.0078125,-23.4375,-1.953125,-28.80859375,-9.27734375
4.01171875,-28.3203125,0.0,-28.3203125,-20.99609375
4.015625,-24.90234375,5.37109375,-20.99609375,-30.2734375
4.01953125,-32.71484375,-4.39453125,-27.34375,-28.3203125
4.0234375,-24.4140625,-10.7421875,-33.69140625,-26.3671875
4.02734375,-0.9765625,-8.7890625,-29.296875,-11.71875
4.03125,0.0,-18.5546875,-22.4609375,-12.20703125
4.03515625,-4.39453125,-24.90234375,-14.16015625,-10.25390625
4.0390625,-15.625,-23.92578125,-11.71875,2.9296875
4.04296875,-0.48828125,-10.7421875,-30.2734375,0.48828125
4.046875,5.37109375,4.8828125,-37.59765625,-16.6015625
4.05078125,-19.53125,4.39453125,-27.83203125,-22.4609375
4.0546875,-23.92578125,-2.9296875,-28.3203125,-38.0859375
4.05859375,-17.578125,-6.34765625,-30.76171875,-23.92578125
4.0625,-19.04296875,-2.9296875,-27.34375,-1.46484375
4.06640625,-21.97265625,-13.671875,-30.76171875,-29.296875
4.0703125,-5.37109375,-24.4140625,-40.0390625,-22.94921875
4.07421875,12.20703125,-31.73828125,-39.55078125,-16.6015625
4.078125,11.71875,-32.71484375,-45.41015625,15.625
4.08203125,-15.13671875,-18.06640625,-45.41015625,5.37109375
4.0859375,-37.109375,-8.30078125,-25.390625,-61.03515625
4.08984375,-36.1328125,-4.39453125,-6.8359375,-41.50390625
4.09375,-34.66796875,-5.859375,-9.765625,-39.55078125
4.09765625,-29.78515625,-9.765625,-20.99609375,-20.5078125
4.1015625,-28.3203125,-14.6484375,-25.390625,-18.5546875
4.10546875,-26.3671875,-22.4609375,-34.1796875,-57.12890625
4.109375,-16.11328125,-26.3671875,-41.9921875,-27.83203125
4.11328125,3.90625,-27.34375,-42.48046875,8.7890625
4.1171875,-6.34765625,-30.2734375,-31.73828125,-9.27734375
4.12109375,-47.8515625,-30.76171875,-22.94921875,-35.15625
4.125,-51.7578125,-22.4609375,-32.2265625,-5.859375
4.12890625,-16.6015625,-15.625,-52.734375,-7.8125
4.1328125,-17.578125,-8.7890625,-36.62109375,-46.875
4.13671875,-31.73828125,-8.30078125,-12.6953125,-39.55078125
4.140625,-25.390625,-16.6015625,-8.30078125,-33.69140625
4.14453125,-22.4609375,-22.4609375,-16.11328125,-6.34765625
4.1484375,-20.99609375,-20.5078125,-25.87890625,10.25390625
4.15234375,-10.25390625,-13.671875,-21.484375,-9.27734375
4.15625,-3.41796875,-14.16015625,-18.06640625,-24.4140625
4.16015625,-9.27734375,-29.296875,-16.6015625,-25.87890625
4.1640625,-0.9765625,-39.0625,-14.6484375,-21.484375
4.16796875,-10.7421875,-34.66796875,-16.6015625,-23.4375
4.171875,-7.8125,-29.296875,-27.83203125,-8.30078125
4.17578125,11.23046875,-18.5546875,-35.64453125,12.6953125
4.1796875,-4.8828125,-14.6484375,-21.484375,0.9765625
4.18359375,-15.13671875,-20.99609375,-10.25390625,-17.578125
4.1875,-25.390625,-22.4609375,-11.23046875,-21.97265625
4.19140625,-22.4609375,-27.83203125,-3.90625,-38.57421875
4.1953125,-11.23046875,-35.15625,-2.9296875,-21.97265625
4.19921875,-26.3671875,-32.2265625,-14.16015625,0.0
4.203125,-36.62109375,-22.94921875,-9.765625,-8.7890625
4.20703125,-13.18359375,-27.83203125,-12.6953125,-2.44140625
4.2109375,-20.5078125,-26.3671875,-26.3671875,-10.7421875
4.21484375,-25.87890625,-17.578125,-28.80859375,-23.92578125
4.21875,-9.765625,-23.4375,-16.6015625,-16.6015625
4.22265625,-18.06640625,-20.99609375,-18.5546875,-25.87890625
4.2265625,-33.203125,-16.6015625,-19.53125,0.0
4.23046875,-26.3671875,-27.34375,-6.34765625,1.953125
4.234375,-20.01953125,-30.76171875,-13.671875,-65.4296875
4.23828125,-32.2265625,-21.97265625,-13.671875,-36.1328125
4.2421875,-28.80859375,-21.484375,-8.7890625,-17.08984375
4.24609375,0.48828125,-25.87890625,-27.34375,-6.8359375
4.25,14.6484375,-27.83203125,-42.96875,10.25390625
4.25390625,-5.37109375,-33.203125,-19.53125,-3.90625
4.2578125,-22.4609375,-28.3203125,-3.90625,-8.30078125
4.26171875,-28.80859375,-20.99609375,-22.4609375,-6.8359375
4.265625,-40.0390625,-18.06640625,-38.0859375,-13.18359375
4.26953125,-27.83203125,-23.92578125,-28.3203125,-0.9765625
4.2734375,6.34765625,-38.0859375,-19.04296875,-10.7421875
4.27734375,12.20703125,-29.78515625,-16.6015625,-21.97265625
4.28125,1.953125,-20.01953125,-14.6484375,-25.87890625
4.28515625,-5.859375,-18.06640625,-19.04296875,-48.33984375
4.2890625,-9.765625,-18.06640625,-25.87890625,-32.2265625
4.29296875,-20.01953125,-21.484375,-27.83203125,-26.85546875
4.296875,-31.25,-33.69140625,-23.92578125,-37.59765625
4.30078125,-14.6484375,-33.69140625,-39.0625,-15.13671875
4.3046875,-18.5546875,-21.97265625,-47.36328125,9.765625
4.30859375,-22.94921875,-21.484375,-33.203125,-14.6484375
4.3125,-0.9765625,-16.6015625,-39.0625,-29.78515625
4.31640625,-4.8828125,-15.625,-41.9921875,-40.0390625
4.3203125,-10.7421875,-19.04296875,-29.78515625,-33.203125
4.32421875,-20.01953125,-25.390625,-25.390625,-23.4375
