Timestamp,TP9,AF7,AF8,TP10
124.01171875,28.3203125,-13.18359375,-43.45703125,25.390625
124.015625,40.0390625,-14.16015625,-63.96484375,37.59765625
124.01953125,46.38671875,-38.0859375,-49.31640625,-6.34765625
124.0234375,41.015625,-40.52734375,-31.73828125,14.16015625
124.02734375,37.109375,-7.32421875,-45.8984375,64.453125
124.03125,24.4140625,-2.9296875,-58.10546875,33.203125
124.03515625,12.20703125,-5.37109375,-37.59765625,10.7421875
124.0390625,-17.578125,2.9296875,-19.04296875,27.83203125
124.04296875,-28.3203125,2.44140625,-23.4375,34.66796875
124.046875,-12.20703125,-1.46484375,-26.3671875,10.7421875
124.05078125,9.27734375,-5.37109375,-25.87890625,7.8125
124.0546875,19.04296875,-13.18359375,-24.4140625,28.3203125
124.05859375,11.23046875,-19.53125,-26.3671875,27.83203125
124.0625,9.765625,-19.53125,-29.78515625,2.9296875
124.06640625,6.34765625,-13.18359375,-25.87890625,13.671875
124.0703125,11.23046875,-11.71875,-62.01171875,36.62109375
124.07421875,9.765625,-15.625,-69.3359375,29.78515625
124.078125,2.44140625,-25.87890625,-31.73828125,1.953125
124.08203125,27.34375,-27.83203125,-16.11328125,-24.90234375
124.0859375,10.7421875,-25.390625,-16.6015625,-10.25390625
124.08984375,-11.23046875,-23.4375,-14.6484375,5.859375
124.09375,-7.8125,-10.7421875,-19.53125,19.04296875
124.09765625,-4.39453125,-4.8828125,-50.78125,16.6015625
124.1015625,8.30078125,-13.18359375,-56.640625,-6.34765625
124.10546875,-10.25390625,-16.6015625,-33.203125,-14.6484375
124.109375,-43.45703125,-11.71875,-24.90234375,-26.3671875
124.11328125,-24.90234375,-9.27734375,-39.55078125,-29.296875
124.1171875,-9.765625,-16.6015625,-49.8046875,-21.97265625
124.12109375,-13.671875,-36.1328125,-33.203125,-2.9296875
124.125,17.08984375,-31.25,-20.5078125,9.765625
124.12890625,20.5078125,-11.23046875,-35.15625,5.37109375
124.1328125,-7.32421875,-17.08984375,-36.1328125,19.53125
124.13671875,-12.6953125,-17.08984375,-26.3671875,-2.44140625
124.140625,-24.90234375,-13.18359375,-41.015625,-36.62109375
124.14453125,-32.71484375,-9.27734375,-44.43359375,-25.390625
124.1484375,-26.3671875,-7.8125,-40.0390625,-12.6953125
124.15234375,-17.08984375,-10.7421875,-47.36328125,-26.3671875
124.15625,-14.6484375,-15.625,-38.0859375,-16.11328125
124.16015625,-24.4140625,-26.3671875,-32.71484375,0.0
124.1640625,-12.6953125,-25.390625,-41.50390625,-22.94921875
124.16796875,-13.671875,-15.13671875,-46.38671875,-37.59765625
124.171875,-22.4609375,-16.11328125,-39.0625,-22.4609375
124.17578125,3.41796875,-32.2265625,-39.0625,-5.859375
124.1796875,13.18359375,-48.828125,-46.875,-7.8125
124.18359375,-12.20703125,-39.0625,-55.17578125,-8.7890625
124.1875,-23.4375,-22.4609375,-51.7578125,2.44140625
124.19140625,-11.71875,-18.06640625,-36.62109375,-4.39453125
124.1953125,-15.13671875,-16.11328125,-26.85546875,-5.37109375
124.19921875,6.34765625,-13.18359375,-38.0859375,-19.04296875
124.203125,31.25,-15.625,-35.64453125,-17.08984375
124.20703125,-20.99609375,-19.04296875,-31.25,-20.5078125
124.2109375,-43.9453125,-12.20703125,-61.03515625,-33.203125
124.21484375,-29.296875,-17.08984375,-53.22265625,-21.484375
124.21875,-39.55078125,-24.4140625,-21.484375,-2.44140625
124.22265625,-25.87890625,-22.4609375,-20.5078125,2.44140625
124.2265625,-21.97265625,-22.4609375,-21.97265625,-35.64453125
124.23046875,-24.4140625,-24.4140625,-12.20703125,-54.19921875
124.234375,-22.4609375,-32.2265625,-13.18359375,-42.96875
124.23828125,-20.99609375,-28.80859375,-25.390625,-24.4140625
124.2421875,-17.08984375,-18.06640625,-36.1328125,-9.27734375
124.24609375,-8.7890625,-24.90234375,-36.1328125,-3.90625
124.25,-31.25,-30.2734375,-27.34375,-16.11328125
124.25390625,-46.875,-21.484375,-15.13671875,2.9296875
124.2578125,-2.9296875,-16.6015625,-17.08984375,21.97265625
124.26171875,0.0,-14.6484375,-32.71484375,-5.859375
124.265625,-21.97265625,-8.7890625,-41.9921875,-10.25390625
124.26953125,-10.25390625,-9.765625,-35.64453125,-23.92578125
124.2734375,-8.30078125,-9.765625,-21.97265625,-13.18359375
124.27734375,-11.23046875,-0.48828125,-23.4375,-13.18359375
124.28125,1.46484375,1.953125,-43.9453125,-44.43359375
124.28515625,0.9765625,-16.6015625,-32.71484375,-27.34375
124.2890625,-8.30078125,-25.87890625,-20.99609375,-13.18359375
124.29296875,-24.4140625,-13.18359375,-23.92578125,-22.94921875
124.296875,-20.01953125,-14.6484375,-20.99609375,-24.4140625
124.30078125,-13.18359375,-14.6484375,-12.20703125,-1.46484375
124.3046875,-20.01953125,-5.37109375,-16.6015625,4.39453125
124.30859375,-23.4375,-20.01953125,-31.73828125,-18.06640625
124.3125,-3.41796875,-34.1796875,-33.69140625,-20.01953125
124.31640625,4.39453125,-20.01953125,-29.296875,-13.18359375
124.3203125,-3.41796875,-6.8359375,-19.53125,-14.16015625
124.32421875,10.25390625,-7.32421875,-24.90234375,-5.859375
124.328125,-7.32421875,-17.08984375,-35.15625,-0.48828125
124.33203125,-15.625,-13.671875,-23.92578125,-13.671875
124.3359375,2.44140625,-15.625,-27.34375,-14.16015625
124.33984375,-0.9765625,-24.4140625,-29.78515625,-0.48828125
124.34375,6.8359375,-13.671875,-20.01953125,7.8125
124.34765625,-26.85546875,-3.41796875,-33.203125,1.953125
124.3515625,-47.8515625,-2.9296875,-46.38671875,-39.55078125
124.35546875,-24.90234375,-6.34765625,-34.1796875,-29.296875
124.359375,-9.27734375,-6.8359375,-25.390625,-7.8125
124.36328125,-5.37109375,-9.765625,-34.66796875,-14.16015625
124.3671875,-20.5078125,-17.08984375,-35.64453125,-17.08984375
124.37109375,-19.04296875,-32.71484375,-20.01953125,-12.6953125
124.375,-23.92578125,-36.1328125,-16.6015625,-14.6484375
124.37890625,-17.08984375,-31.73828125,-22.4609375,-25.87890625
124.3828125,13.18359375,-25.87890625,-31.73828125,-28.80859375
124.38671875,-19.04296875,-17.578125,-31.73828125,-29.296875
124.390625,-49.8046875,-14.16015625,-21.484375,-24.90234375
124.39453125,-30.76171875,2.9296875,-24.90234375,-15.13671875
124.3984375,-38.57421875,5.37109375,-22.4609375,-10.25390625
124.40234375,-39.0625,-2.44140625,-19.04296875,-17.08984375
124.40625,-30.76171875,-8.7890625,-23.92578125,-33.69140625
124.41015625,-24.90234375,-8.30078125,-26.85546875,-31.73828125
124.4140625,-3.90625,-2.44140625,-42.96875,15.625
124.41796875,-4.39453125,-20.99609375,-36.62109375,-13.671875
124.421875,-35.15625,-36.1328125,-15.13671875,-62.01171875
124.42578125,-33.203125,-32.2265625,-25.390625,-39.55078125
124.4296875,-20.5078125,-15.625,-42.48046875,-25.390625
124.43359375,-34.66796875,-5.37109375,-40.0390625,-27.34375
124.4375,-29.296875,-1.46484375,-32.2265625,-26.3671875
124.44140625,-21.97265625,0.48828125,-38.57421875,-22.94921875
124.4453125,-22.4609375,-10.25390625,-27.34375,-34.66796875
124.44921875,-19.53125,-15.13671875,-10.25390625,-34.66796875
124.453125,-31.73828125,-7.32421875,-10.25390625,-23.92578125
124.45703125,-20.01953125,-6.8359375,-15.13671875,-4.8828125
124.4609375,-8.30078125,-15.13671875,-22.4609375,12.20703125
124.46484375,-14.6484375,-15.13671875,-33.203125,-1.46484375
124.46875,-12.20703125,-9.765625,-34.66796875,-6.8359375
124.47265625,-20.01953125,-10.7421875,-30.76171875,-5.37109375
124.4765625,-26.85546875,-20.99609375,-26.85546875,-40.52734375
124.48046875,-11.23046875,-38.57421875,-19.04296875,-52.24609375
124.484375,-9.765625,-41.015625,-16.6015625,-27.34375
124.48828125,-6.8359375,-30.2734375,-25.390625,-32.71484375
124.4921875,-12.20703125,-19.53125,-33.203125,-37.109375
124.49609375,-42.48046875,-2.9296875,-40.52734375,-35.15625
124.5,-46.875,5.859375,-32.2265625,-27.34375
124.50390625,-47.36328125,2.44140625,-48.828125,-2.9296875
124.5078125,-37.59765625,-2.44140625,-66.89453125,-6.8359375
124.51171875,-19.53125,-16.6015625,-40.0390625,-21.484375
124.515625,-30.76171875,-22.94921875,-24.90234375,-41.015625
124.51953125,-26.3671875,-16.6015625,-19.04296875,-26.85546875
124.5234375,-12.20703125,-21.484375,-20.5078125,-28.80859375
124.52734375,0.0,-31.73828125,-22.94921875,-26.3671875
124.53125,-19.04296875,-32.71484375,-18.5546875,-46.875
124.53515625,-43.45703125,-22.4609375,-11.23046875,-52.734375
124.5390625,-35.64453125,-13.671875,-8.30078125,-3.90625
124.54296875,-24.90234375,-3.90625,-8.7890625,-11.23046875
124.546875,-29.296875,3.41796875,-28.3203125,-42.48046875
124.55078125,-34.66796875,-6.8359375,-42.48046875,-36.62109375
124.5546875,-23.92578125,-16.6015625,-23.92578125,-16.6015625
124.55859375,-20.99609375,-12.20703125,-12.20703125,-18.06640625
124.5625,-11.71875,-15.13671875,-17.578125,-31.25
124.56640625,-22.94921875,-15.625,-17.08984375,2.44140625
124.5703125,-23.92578125,-13.18359375,-20.99609375,1.46484375
124.57421875,-25.87890625,-19.53125,-27.83203125,-46.875
124.578125,-31.73828125,-27.83203125,-23.4375,-51.7578125
124.58203125,-20.5078125,-30.2734375,-20.01953125,-41.9921875
124.5859375,-21.484375,-25.390625,-22.94921875,-26.3671875
124.58984375,-19.53125,-15.13671875,-29.296875,-35.15625
124.59375,-25.87890625,-2.9296875,-28.3203125,-32.2265625
124.59765625,-20.5078125,0.9765625,-25.390625,-25.87890625
124.6015625,-18.06640625,-11.23046875,-26.3671875,-24.4140625
