delta_abs,delta_mean,delta_max,delta_min,delta_median,theta_abs,theta_mean,theta_max,theta_min,theta_median,alpha_abs,alpha_mean,alpha_max,alpha_min,alpha_median,beta_abs,beta_mean,beta_max,beta_min,beta_median,gamma_abs,gamma_mean,gamma_max,gamma_min,gamma_median,delta_entropy,theta_entropy,alpha_entropy,beta_entropy,gamma_entropy,hjorth_mobility,hjorth_complexity,lempel_ziv,higuchi,mean,min,max,median,var,std,Participant,File,Window,Channel,Start_Time,End_Time
109.57810583178369,15.65401511882624,28.12013287710475,8.084898018171446,14.016696580822831,88.08472945992435,11.010591182490543,15.947343473769413,8.624386219254912,10.25203683904229,79.55099082376907,9.943873852971134,14.02885318321353,7.098375546802952,9.16760256915182,468.5443026648919,12.330113228023471,53.78768286354138,5.03177476236667,9.96024842916718,4523.9991406646795,51.409081143916815,1749.8452257161375,3.8765236669854803,11.05706916884903,0.10364634234164971,0.0888376497847716,0.08141728829077124,0.4511612715508842,2.1914424466160662,hjorth_mobility,hjorth_complexity,5.254082256533666,1.0295981199395976,-16.078758239746094,-212.40234375,176.26953125,-16.11328125,3163.6856685145176,56.24665028705725,1544,eeg_baseline_level_1.csv,0,AF7,0.00390625,10.0
193.7950547751048,27.68500782501497,69.36847248010528,13.327262845584166,18.47304728515361,93.42886672472203,11.678608340590253,15.783888016483798,8.121749916010936,11.264657966853143,87.77880974380238,10.972351217975298,13.808070405710763,7.824711897525219,10.699325502982763,492.6334532425037,12.964038243223783,51.77712487102082,5.637397513235708,11.145031337701177,4696.908100148159,53.373955683501805,1784.5400941039622,4.377221392268881,12.293558272662942,0.15469412755588868,0.08898623045209994,0.08451025064322014,0.4516804959641688,2.1907477119121714,hjorth_mobility,hjorth_complexity,5.161207065130293,1.0288133162165227,-13.226699829101562,-247.55859375,181.640625,-13.671875,3365.1297957112547,58.00973880057774,1544,eeg_baseline_level_1.csv,0,AF8,0.00390625,10.0
3522.6047788675687,503.2292541239384,889.5701403176242,106.94519502335761,463.7918414097478,403.4026000031845,50.42532500039806,77.17927556236856,27.501381631890965,53.332225634019835,149.41387271373253,18.676734089216566,27.493663364376168,11.301314632352698,17.606966757936796,691.2414223287274,18.190563745492824,67.52945709480971,4.011228385459581,16.433356632167445,4851.647457654889,55.132357473351014,1769.569360078975,5.595342516734163,15.674972821823214,0.9477092105482451,0.19624645541517027,0.08613855118136357,0.3950967112817513,1.6379260686445323,hjorth_mobility,hjorth_complexity,4.449163931037767,1.0074779504477462,-20.66364288330078,-377.44140625,207.03125,-16.11328125,6047.51336035406,77.76575956263824,1544,eeg_baseline_level_1.csv,0,TP9,0.00390625,10.0
4163.592168882427,594.7988812689182,1311.067936890888,71.07824574328475,372.7877130352942,316.76070805558857,39.59508850694857,62.794685188184516,18.971661917530312,40.90178867428456,174.6144386334809,21.82680482918511,27.509134852418526,12.17838362357815,22.504360351914066,675.3179007218,17.771523703205265,50.96532390643302,6.481015427937534,15.444661381879367,3917.523828088698,44.517316228280656,1179.1125169450427,6.029635677941176,14.061861721637616,1.0157356356449447,0.164734724439454,0.10113429658502177,0.39814477012176297,1.5283832622815385,hjorth_mobility,hjorth_complexity,4.378401880444722,0.9944077940319226,-2.5754928588867188,-360.3515625,271.484375,0.244140625,5667.536142245808,75.28304020326098,1544,eeg_baseline_level_1.csv,0,TP10,0.00390625,10.0
161.79799727239083,23.113999610341548,27.81726693729759,15.23715987781629,22.33000747560493,100.95597789657151,12.619497237071439,17.5832214446982,9.366063895208812,12.300503043060775,91.65551102796174,11.456938878495217,20.980424015168396,5.8651316904588215,11.012199505094644,428.9283510028805,11.28758818428633,26.84621697977555,3.9795676716514774,9.442181815092646,4550.5635978826995,51.71094997593977,1822.1228984215206,2.4098129881302355,12.021593722940569,0.14052733451289778,0.09709520700023437,0.08848905776675943,0.4153795398994994,2.1130206160045475,hjorth_mobility,hjorth_complexity,5.201010718588882,1.0252739992856417,-14.395713806152344,-181.15234375,194.3359375,-15.13671875,3276.1628934167675,57.23777505648492,1544,eeg_baseline_level_1.csv,1,AF7,10.00390625,20.0
162.45391252904983,23.207701789864263,63.511865813774044,4.213747806525595,18.002120311104292,84.82384475025898,10.602980593782373,19.353070407480676,4.526697900809088,8.523550476817782,81.51253778052478,10.189067222565598,24.149428962479632,5.392466649074739,8.46527828198657,438.2356710209134,11.532517658445089,23.847136713027137,3.673858125929099,10.278515252621197,4684.005487115696,53.227335080860186,1858.5853558118117,3.527600368355449,12.5846315090767,0.13106691681840626,0.0804255875114909,0.07769524126964819,0.4122688167970342,2.129102044715514,hjorth_mobility,hjorth_complexity,5.192165462264751,1.0268182684752039,-10.050773620605469,-185.05859375,197.75390625,-10.7421875,3403.7155977785005,58.34137123670047,1544,eeg_baseline_level_1.csv,1,AF8,10.00390625,20.0
3081.83617276669,440.26231039524146,1340.7887602277058,82.07469238824535,128.7082898383887,365.3177758961407,45.664721987017586,103.23738718347975,27.15145899122993,35.43349219958343,163.56765382541835,20.445956728177293,27.622011936571916,10.462675289506727,20.88586438722085,620.5314201992853,16.329774215770666,33.050336645840176,6.928073175106616,13.88294649309659,4741.895173479321,53.885172425901374,1791.9225127629095,4.871313928023384,14.228949516293136,0.7664695331103731,0.18496388963216362,0.09650067461031081,0.3766016370688286,1.6260409193974303,hjorth_mobility,hjorth_complexity,4.480122328172225,1.0064777209937288,-0.075531005859375,-205.078125,416.9921875,-3.90625,5337.714659399353,73.05966506492726,1544,eeg_baseline_level_1.csv,1,TP9,10.00390625,20.0
1363.3654511272168,194.76649301817383,647.1602140460254,49.28574208785739,86.90309826175562,267.40423271052805,33.425529088816006,56.66705048657846,15.714410118737542,31.338224429035925,123.91739712234262,15.489674640292828,31.573547643706092,9.1142484176373,13.92632973490662,552.9449655738132,14.551183304574032,42.702782920124456,5.431675486200011,12.508377645980037,3881.6601828473276,44.10977480508327,1255.0658339938557,3.9456400477515783,13.464433195506892,0.5698626783442422,0.18697125884248803,0.09920477349395596,0.44631946200189365,1.8975930501823823,hjorth_mobility,hjorth_complexity,4.5287712379549445,1.0035911099153443,-7.2681427001953125,-211.9140625,267.578125,-8.7890625,3984.222583094379,63.12069853141978,1544,eeg_baseline_level_1.csv,1,TP10,10.00390625,20.0
674.0768385556044,96.2966912222292,205.6943541875364,42.303485427322194,55.06946786185308,151.57776878559244,18.947221098199055,37.11183472114937,7.6627341059889,16.24065479763316,99.5697963475834,12.446224543447926,16.64455712128838,6.42685650094089,13.851333635557745,421.5568400889089,11.093601054971288,37.28190952570927,3.7419285554851154,9.349197854163192,4718.676603032942,53.62132503446525,1845.8038021214472,4.214186810888075,12.543153741116551,0.3930464543880165,0.12448697117527104,0.08883943460830208,0.37631017039523895,2.112588581542085,hjorth_mobility,hjorth_complexity,4.9223851443787625,1.031581459557835,-27.222824096679688,-282.71484375,161.62109375,-26.85546875,3654.9200290755834,60.45593460592255,1544,eeg_baseline_level_1.csv,2,AF7,20.00390625,30.0
933.276416214508,133.3252023163583,244.18678279313542,71.42735994099418,124.73634990804993,281.1774994147853,35.14718742684816,62.83613149927875,16.754845060133206,27.393826059435746,131.46138420132039,16.432673025165048,21.095572709476514,9.526894981988512,17.162937777348276,434.851641222598,11.443464242699948,37.544932820990134,3.380884316307149,9.025849257659242,4925.9273458907865,55.9764471123953,1908.8655244430859,4.801784454359121,13.722961934888751,0.4801763344541719,0.1911570527573273,0.10373180956225107,0.3548057993630442,2.0452854573564263,hjorth_mobility,hjorth_complexity,4.630491685682448,1.0252319407220163,-21.82636260986328,-307.12890625,211.42578125,-23.193359375,4303.403682970384,65.60033294862446,1544,eeg_baseline_level_1.csv,2,AF8,20.00390625,30.0
