Timestamp,TP9,AF7,AF8,TP10
120.0078125,-58.59375,-35.15625,-38.0859375,-28.3203125
120.01171875,-53.7109375,-36.62109375,-42.48046875,-25.87890625
120.015625,-47.36328125,-36.62109375,-42.96875,-30.2734375
120.01953125,-47.8515625,-37.59765625,-37.109375,-27.83203125
120.0234375,-67.3828125,-39.55078125,-36.1328125,-24.90234375
120.02734375,-41.015625,-37.109375,-42.48046875,-33.69140625
120.03125,-39.55078125,-34.1796875,-40.52734375,-13.18359375
120.03515625,-48.33984375,-36.1328125,-36.1328125,-17.578125
120.0390625,-43.9453125,-40.52734375,-41.015625,-33.69140625
120.04296875,-49.31640625,-41.9921875,-43.9453125,-7.8125
120.046875,-43.9453125,-42.48046875,-45.8984375,-23.92578125
120.05078125,-39.55078125,-38.0859375,-41.50390625,-45.41015625
120.0546875,-55.6640625,-29.78515625,-34.1796875,-27.83203125
120.05859375,-31.73828125,-30.76171875,-37.59765625,-13.18359375
120.0625,-9.27734375,-35.15625,-41.9921875,-37.59765625
120.06640625,-47.36328125,-33.203125,-42.48046875,-33.203125
120.0703125,-66.89453125,-34.66796875,-41.50390625,-11.71875
120.07421875,-61.03515625,-31.73828125,-36.62109375,-30.2734375
120.078125,-43.9453125,-30.76171875,-41.015625,-39.55078125
120.08203125,-40.52734375,-37.59765625,-44.921875,-42.96875
120.0859375,-62.01171875,-35.64453125,-35.64453125,-26.3671875
120.08984375,-58.10546875,-32.71484375,-30.76171875,-11.23046875
120.09375,-32.2265625,-36.1328125,-34.1796875,-33.69140625
120.09765625,-37.109375,-40.52734375,-35.15625,-46.38671875
120.1015625,-49.31640625,-41.015625,-36.1328125,-44.43359375
120.10546875,-52.24609375,-42.96875,-39.55078125,-40.52734375
120.109375,-57.12890625,-41.9921875,-38.57421875,-18.5546875
120.11328125,-24.90234375,-32.71484375,-29.78515625,-9.27734375
120.1171875,-33.69140625,-31.25,-25.390625,-31.25
120.12109375,-51.7578125,-34.66796875,-30.76171875,-26.85546875
120.125,-41.015625,-35.64453125,-37.59765625,-4.8828125
120.12890625,-29.296875,-32.2265625,-37.59765625,-10.25390625
120.1328125,-14.16015625,-28.3203125,-30.76171875,-13.18359375
120.13671875,-55.6640625,-30.2734375,-33.203125,-19.53125
120.140625,-40.52734375,-33.203125,-37.59765625,-30.76171875
120.14453125,-12.20703125,-25.87890625,-29.78515625,-21.484375
120.1484375,-36.62109375,-23.92578125,-28.80859375,-20.99609375
120.15234375,-40.52734375,-28.80859375,-28.80859375,-22.4609375
120.15625,-41.015625,-30.76171875,-28.3203125,-5.37109375
120.16015625,-32.2265625,-28.80859375,-32.2265625,-28.80859375
120.1640625,-12.20703125,-27.34375,-37.59765625,-60.05859375
120.16796875,-31.73828125,-27.83203125,-42.48046875,-48.828125
120.171875,-68.359375,-30.2734375,-42.96875,-44.921875
