Timestamp,TP9,AF7,AF8,TP10
120.0078125,-38.57421875,-30.76171875,-20.5078125,-30.2734375
120.01171875,-37.59765625,-27.83203125,-16.6015625,-17.578125
120.015625,-37.59765625,-27.34375,-12.6953125,-16.6015625
120.01953125,-49.31640625,-28.80859375,-20.01953125,-20.99609375
120.0234375,-48.33984375,-32.2265625,-20.5078125,-21.484375
120.02734375,-40.0390625,-33.203125,-15.625,-15.13671875
120.03125,-32.2265625,-29.78515625,-23.92578125,-14.16015625
120.03515625,-28.80859375,-30.76171875,-29.296875,-30.76171875
120.0390625,-39.0625,-34.1796875,-21.484375,-30.76171875
120.04296875,-38.57421875,-31.73828125,-17.578125,-9.765625
120.046875,-40.0390625,-33.69140625,-21.97265625,-2.9296875
120.05078125,-25.87890625,-35.15625,-21.484375,-15.13671875
120.0546875,-29.78515625,-39.55078125,-22.4609375,-25.87890625
120.05859375,-49.8046875,-36.62109375,-25.390625,-20.5078125
120.0625,-37.59765625,-32.71484375,-23.4375,-14.6484375
120.06640625,-24.4140625,-34.66796875,-24.90234375,-16.6015625
120.0703125,-18.06640625,-31.25,-20.5078125,-19.04296875
120.07421875,-14.16015625,-25.390625,-15.625,0.48828125
120.078125,-23.4375,-24.4140625,-12.6953125,7.32421875
120.08203125,-23.4375,-27.34375,-11.23046875,-19.04296875
120.0859375,-20.5078125,-29.78515625,-14.16015625,-23.4375
120.08984375,-25.87890625,-33.69140625,-19.53125,-15.13671875
120.09375,-19.53125,-31.25,-19.53125,-2.9296875
120.09765625,-19.04296875,-25.390625,-19.53125,-20.99609375
120.1015625,-39.0625,-27.34375,-20.01953125,-41.015625
120.10546875,-46.38671875,-31.73828125,-17.08984375,-27.34375
120.109375,-27.83203125,-29.78515625,-14.16015625,-18.06640625
120.11328125,-4.39453125,-23.92578125,-11.71875,-4.39453125
120.1171875,-16.11328125,-24.4140625,-14.16015625,-12.6953125
120.12109375,-28.80859375,-28.3203125,-15.625,-20.5078125
120.125,-15.13671875,-25.87890625,-15.13671875,-2.44140625
120.12890625,-7.8125,-18.5546875,-12.20703125,0.9765625
120.1328125,-11.71875,-20.5078125,-12.20703125,-0.48828125
120.13671875,-11.71875,-24.90234375,-16.6015625,-2.44140625
120.140625,-18.5546875,-26.3671875,-17.08984375,-3.90625
120.14453125,-18.06640625,-27.34375,-17.578125,7.32421875
120.1484375,-7.32421875,-26.3671875,-15.13671875,4.8828125
120.15234375,-22.4609375,-21.97265625,-13.671875,-11.71875
120.15625,-31.25,-18.06640625,-14.16015625,-16.6015625
120.16015625,-22.4609375,-20.01953125,-11.71875,-17.08984375
120.1640625,-18.06640625,-27.34375,-17.578125,-15.13671875
120.16796875,-24.4140625,-29.78515625,-19.04296875,-29.296875
120.171875,-38.57421875,-34.66796875,-12.6953125,-34.1796875
120.17578125,-33.69140625,-36.62109375,-10.7421875,-18.5546875
120.1796875,-13.18359375,-29.296875,-11.71875,-8.30078125
120.18359375,-19.53125,-30.76171875,-15.625,-2.9296875
120.1875,-21.484375,-31.25,-15.625,-8.30078125
120.19140625,-19.53125,-24.90234375,-13.18359375,-6.8359375
120.1953125,-28.3203125,-20.99609375,-14.6484375,-9.765625
120.19921875,-20.5078125,-24.4140625,-11.71875,-9.765625
120.203125,-19.53125,-28.80859375,-12.6953125,-12.6953125
120.20703125,-18.06640625,-30.76171875,-11.71875,-19.04296875
120.2109375,-14.6484375,-30.2734375,-8.7890625,-4.39453125
120.21484375,-12.20703125,-26.3671875,-11.71875,-1.953125
120.21875,-16.6015625,-30.76171875,-14.16015625,-18.06640625
120.22265625,-12.6953125,-28.3203125,-19.04296875,-11.71875
120.2265625,-14.6484375,-24.90234375,-15.625,4.8828125
120.23046875,-21.484375,-26.3671875,-16.6015625,-6.34765625
120.234375,-24.90234375,-26.3671875,-20.99609375,-23.92578125
120.23828125,-34.1796875,-29.296875,-17.08984375,-21.484375
120.2421875,-9.765625,-23.92578125,-19.53125,-29.296875
120.24609375,5.37109375,-19.53125,-25.87890625,-28.3203125
120.25,-21.484375,-21.484375,-20.99609375,-26.3671875
120.25390625,-24.90234375,-20.01953125,-9.765625,-21.484375
120.2578125,-13.671875,-21.97265625,-10.25390625,-1.46484375
120.26171875,-8.7890625,-25.87890625,-14.16015625,0.48828125
120.265625,-17.08984375,-25.87890625,-22.4609375,-10.7421875
120.26953125,-33.69140625,-29.78515625,-20.99609375,-20.99609375
120.2734375,-34.66796875,-32.2265625,-12.6953125,-26.3671875
120.27734375,-34.66796875,-32.2265625,-24.90234375,-22.94921875
120.28125,-35.64453125,-25.390625,-34.66796875,-25.390625
120.28515625,-25.87890625,-16.11328125,-20.99609375,-31.25
120.2890625,-23.4375,-15.13671875,-16.11328125,-28.80859375
120.29296875,-27.34375,-23.4375,-27.34375,-24.90234375
120.296875,-14.6484375,-22.94921875,-23.92578125,-6.8359375
120.30078125,-12.20703125,-18.06640625,-12.20703125,-6.34765625
120.3046875,-27.34375,-20.01953125,-16.11328125,-31.25
120.30859375,-19.04296875,-16.6015625,-15.625,-24.90234375
