delta_abs,delta_mean,delta_max,delta_min,delta_median,theta_abs,theta_mean,theta_max,theta_min,theta_median,alpha_abs,alpha_mean,alpha_max,alpha_min,alpha_median,beta_abs,beta_mean,beta_max,beta_min,beta_median,gamma_abs,gamma_mean,gamma_max,gamma_min,gamma_median,delta_entropy,theta_entropy,alpha_entropy,beta_entropy,gamma_entropy,hjorth_mobility,hjorth_complexity,lempel_ziv,higuchi,mean,min,max,median,var,std,Participant,File,Window,Channel,Start_Time,End_Time
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,hjorth_mobility,hjorth_complexity,0.0044226281620653755,,0.0,0.0,0.0,0.0,0.0,0.0,1434,eeg_data_level_1.csv,0,AF7,144.01171875,154.0078125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,hjorth_mobility,hjorth_complexity,0.0044226281620653755,,0.0,0.0,0.0,0.0,0.0,0.0,1434,eeg_data_level_1.csv,0,AF8,144.01171875,154.0078125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,hjorth_mobility,hjorth_complexity,0.0044226281620653755,,0.0,0.0,0.0,0.0,0.0,0.0,1434,eeg_data_level_1.csv,0,TP9,144.01171875,154.0078125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,hjorth_mobility,hjorth_complexity,0.0044226281620653755,,0.0,0.0,0.0,0.0,0.0,0.0,1434,eeg_data_level_1.csv,0,TP10,144.01171875,154.0078125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,hjorth_mobility,hjorth_complexity,0.0044226281620653755,,0.0,0.0,0.0,0.0,0.0,0.0,1434,eeg_data_level_1.csv,1,AF7,154.01171875,164.0078125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,hjorth_mobility,hjorth_complexity,0.0044226281620653755,,0.0,0.0,0.0,0.0,0.0,0.0,1434,eeg_data_level_1.csv,1,AF8,154.01171875,164.0078125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,hjorth_mobility,hjorth_complexity,0.0044226281620653755,,0.0,0.0,0.0,0.0,0.0,0.0,1434,eeg_data_level_1.csv,1,TP9,154.01171875,164.0078125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,hjorth_mobility,hjorth_complexity,0.0044226281620653755,,0.0,0.0,0.0,0.0,0.0,0.0,1434,eeg_data_level_1.csv,1,TP10,154.01171875,164.0078125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,hjorth_mobility,hjorth_complexity,0.0044226281620653755,,0.0,0.0,0.0,0.0,0.0,0.0,1434,eeg_data_level_1.csv,2,AF7,164.01171875,174.0078125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,hjorth_mobility,hjorth_complexity,0.0044226281620653755,,0.0,0.0,0.0,0.0,0.0,0.0,1434,eeg_data_level_1.csv,2,AF8,164.01171875,174.0078125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,hjorth_mobility,hjorth_complexity,0.0044226281620653755,,0.0,0.0,0.0,0.0,0.0,0.0,1434,eeg_data_level_1.csv,2,TP9,164.01171875,174.0078125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,hjorth_mobility,hjorth_complexity,0.0044226281620653755,,0.0,0.0,0.0,0.0,0.0,0.0,1434,eeg_data_level_1.csv,2,TP10,164.01171875,174.0078125
88.95979799037532,12.708542570053618,39.648809044546304,3.473043635519722,5.493599597323001,38.171467703934816,4.771433462991852,5.94284350550927,3.378568270938754,4.830365252597081,15.589103701249897,1.9486379626562371,2.5868753390687385,0.9758348721546359,2.019742018425866,158.23093569773485,4.163971992045654,28.18671153176023,0.6209871918676968,1.797919302171913,247.1639174431043,2.808680880035276,75.40734614301749,0.44360818310390304,1.1176246818206834,0.4917477271771665,0.2896903488241437,0.13930737960618614,1.0463573059105316,1.589630044410035,hjorth_mobility,hjorth_complexity,2.131706774115511,0.8309156845404598,-29.816627502441406,-103.02734375,70.80078125,-38.0859375,541.914288442058,23.279052567535004,1434,eeg_data_level_1.csv,3,AF7,174.01171875,184.0078125
