delta_abs,delta_mean,delta_max,delta_min,delta_median,theta_abs,theta_mean,theta_max,theta_min,theta_median,alpha_abs,alpha_mean,alpha_max,alpha_min,alpha_median,beta_abs,beta_mean,beta_max,beta_min,beta_median,gamma_abs,gamma_mean,gamma_max,gamma_min,gamma_median,delta_entropy,theta_entropy,alpha_entropy,beta_entropy,gamma_entropy,hjorth_mobility,hjorth_complexity,lempel_ziv,higuchi,mean,min,max,median,var,std,Participant,File,Window,Channel,Start_Time,End_Time
575.6446363455863,82.23494804936946,142.07744131313038,41.32630517736094,78.00257014128289,67.3106848900303,8.413835611253788,11.983571984024554,5.753139370299751,7.06940587120128,31.49007516719866,3.9362593958998326,10.637019370768925,0.8429844544777038,2.7394030483975023,48.52423140891262,1.2769534581292794,2.982504062702417,0.5078929838083375,1.1961796849684143,56.959110272810655,0.6472626167364847,1.6591810399936153,0.17215025548168014,0.5940743867999722,1.566130050731961,0.3735489861300896,0.1946421548114746,0.37949600142550866,0.4888935683428717,hjorth_mobility,hjorth_complexity,2.6756900380495523,0.7505639158011377,-40.979957580566406,-141.6015625,64.453125,-39.55078125,346.77287007070845,18.6218385255245,1953,eeg_data_level_1.csv,0,AF7,120.0078125,130.00390625
598.7577857510203,85.53682653586004,228.7663104159201,13.293817574201345,32.27911157378582,120.10715922593101,15.013394903241377,38.119540851323116,2.9829644062029894,12.555392990023106,22.36584690319614,2.7957308628995174,5.308419208056895,1.3916387554491056,2.1962360094244446,57.819340135677486,1.5215615825178286,2.6055211365734556,0.6604609070094386,1.5179552705490624,47.47301756111381,0.5394661086490206,1.2831839334546724,0.22409011144453572,0.4787152305751794,1.2613608924338902,0.5184001057992472,0.14117123279156923,0.4098601998439736,0.3897797226265587,hjorth_mobility,hjorth_complexity,2.3705286948670414,0.7060310766729471,-39.53571319580078,-171.875,76.66015625,-38.57421875,428.78897507762304,20.70722036096644,1953,eeg_data_level_1.csv,0,AF8,120.0078125,130.00390625
5671.139975264331,810.1628536091902,1442.0471543410354,345.17015779981097,711.4507921219406,2195.2262219059885,274.40327773824856,678.2335489943047,129.3361759450852,166.49368619832276,331.1515872111411,41.393948401392635,91.92895966399408,13.240240892263147,34.704030921059065,129.92567974555362,3.419096835409306,9.806182375650572,1.015039300073383,2.9612125915806997,140.57596914009414,1.597454194773797,29.658744484850445,0.2917942082213856,1.0064487857774598,1.4866877335539717,0.8236787124387691,0.19844871604612108,0.11465438015075752,0.12887280972995696,hjorth_mobility,hjorth_complexity,1.565610369371143,0.6058862470225765,-56.667518615722656,-429.6875,309.5703125,-51.26953125,4102.039079552924,64.04716293133463,1953,eeg_data_level_1.csv,0,TP9,120.0078125,130.00390625
8138.207766673813,1162.6011095248305,2313.0161323802517,645.9008892129644,1011.4044384608213,3759.651291483657,469.95641143545714,834.1503715275044,147.69894759597378,417.4423831713133,1020.3881045478238,127.54851306847797,350.8919562056585,47.80115269952986,93.73944593766976,459.57641144258616,12.094116090594373,35.45192637479563,1.758235876859455,9.439432653251947,1877.2198922232635,21.332044229809814,1162.0982759614394,0.2794616661374068,1.2547060119482683,1.2952480432380424,0.8194209033537667,0.30303802750221953,0.20544681903549175,0.4176591369188519,hjorth_mobility,hjorth_complexity,3.520412017004039,0.9089741319889377,-41.490936279296875,-465.33203125,639.16015625,-38.0859375,7262.713852687739,85.22155744110606,1953,eeg_data_level_1.csv,0,TP10,120.0078125,130.00390625
37.1395238538957,5.3056462648422436,9.83582482416078,3.140974682555424,4.349029469683279,32.909891146305625,4.113736393288203,7.090675320420845,1.7918866353553338,3.601200510113727,15.686544000645824,1.960818000080728,4.420870580035736,0.9742968902321173,1.603189769376895,69.3347215485519,1.8245979354882078,9.252536502240682,0.39318134318657605,1.0755562669883056,85.3983129033586,0.9704353739018022,18.73374293504116,0.16894788560209342,0.5079774156174767,0.5306294749223618,0.49961631021054126,0.27973964241397586,1.1744004580861271,1.5193814848616731,hjorth_mobility,hjorth_complexity,3.0206550346906513,0.8131233059302648,-38.35258483886719,-87.40234375,38.57421875,-39.55078125,148.29305568127893,12.17756361844515,1953,eeg_data_level_1.csv,1,AF7,130.0078125,140.00390625
156.5891349399174,22.3698764199882,42.79412700708098,13.509960072158101,18.284743804907052,34.64418641418601,4.330523301773251,10.336412538413772,0.8278657497261716,4.030585892788457,14.569058679240575,1.8211323349050719,2.206702382231875,1.2366951135068693,1.9504984553520561,27.51911649158072,0.7241872760942295,1.6549570508786096,0.34247300160727273,0.6548436256683852,27.201424719974327,0.30910709909061734,0.9002626146790477,0.059768446112788975,0.23958128185246919,1.39943508957222,0.49146020650359323,0.2695352130395815,0.5982404886595677,0.6707628636192854,hjorth_mobility,hjorth_complexity,2.330725041408453,0.7343147347720775,-33.70647430419922,-117.67578125,17.578125,-33.203125,143.984943824762,11.999372642966048,1953,eeg_data_level_1.csv,1,AF8,130.0078125,140.00390625
41973.912576441195,5996.273225205885,9755.60621484476,1718.195907433644,5859.722167237498,3582.0274230507766,447.7534278813471,1505.932009451772,141.03036727238162,336.28659446973273,507.8731126033227,63.484139075415335,101.77341862530727,33.7802515836318,61.78713584820608,211.76483886496035,5.572758917498956,30.377408569317986,0.8644913705134777,2.4562961246183543,114.53271633144175,1.30150814013002,27.282969769845987,0.315148122408861,0.8152461683888057,1.7520571369926652,0.3282764041053499,0.07021256561606544,0.038235426914331766,0.023569181413812514,hjorth_mobility,hjorth_complexity,1.8044322901226733,0.40124411812664945,-43.38245391845703,-958.49609375,967.7734375,-42.48046875,26027.707502325935,161.33104940564272,1953,eeg_data_level_1.csv,1,TP9,130.0078125,140.00390625
2556.6370965570245,365.2338709367178,634.575703026003,112.59993539346448,357.8997745763882,1665.9330951139557,208.24163688924446,302.18117319399084,91.89549796409719,198.7146934088488,431.67480671670165,53.95935083958771,112.77323580304875,26.094185993604302,53.290112824736056,148.7037897048018,3.913257623810574,23.05439369315745,0.5537085080462794,2.159280635204418,2075.483008542096,23.585034187978362,1344.5438254893559,0.2577115305987101,0.6647247746692888,1.0513265512825902,0.8258151574705126,0.29564128723204836,0.15015398673550512,0.6889402700233099,hjorth_mobility,hjorth_complexity,4.502235468982552,1.0090564462872362,-39.690208435058594,-386.71875,141.11328125,-34.66796875,3589.780094589514,59.91477359207422,1953,eeg_data_level_1.csv,1,TP10,130.0078125,140.00390625
348.9774110338496,49.853915861978514,68.14913119443769,35.67883048253969,47.26948892675764,70.12582058443525,8.765727573054406,19.168023301849885,1.9457049842099083,7.361318295870008,13.319325817986213,1.6649157272482766,2.492266883149977,0.8824712825696381,1.6832358050969285,31.88043283346096,0.8389587587752885,2.0606705823091978,0.34272050849436325,0.7479792018121887,44.363886799111896,0.5041350772626352,5.383284547706403,0.11569832059294656,0.3487943495209921,1.5288652118567436,0.5063164241410081,0.1422423988492819,0.3775175409062679,0.5435213599045248,hjorth_mobility,hjorth_complexity,2.308611900598126,0.7559822839953142,-35.99700927734375,-118.65234375,28.80859375,-37.109375,280.1621309481561,16.738044418275276,1953,eeg_data_level_1.csv,2,AF7,140.0078125,150.00390625
1310.865899021575,187.26655700308214,378.7232755384661,52.35420066622222,157.35872827801006,158.2840930428888,19.7855116303611,39.93671931839662,4.260156918931575,16.45190833247796,22.736976944054597,2.8421221180068246,5.577600558328513,1.7004688242572223,2.196263208280761,41.116355272600295,1.082009349278955,2.2196224911591864,0.486362363180286,1.06775571241091,40.100604581068666,0.45568868842123483,1.3202772456839529,0.15470601219220248,0.38870719622067096,1.6149768392682755,0.40823347207813,0.08703345119869463,0.1827781369933774,0.19821515574339332,hjorth_mobility,hjorth_complexity,2.0344089545500728,0.6418306497794904,-32.56034851074219,-159.66796875,137.20703125,-33.203125,789.5003735029604,28.09804928287657,1953,eeg_data_level_1.csv,2,AF8,140.0078125,150.00390625
