delta_abs,delta_mean,delta_max,delta_min,delta_median,theta_abs,theta_mean,theta_max,theta_min,theta_median,alpha_abs,alpha_mean,alpha_max,alpha_min,alpha_median,beta_abs,beta_mean,beta_max,beta_min,beta_median,gamma_abs,gamma_mean,gamma_max,gamma_min,gamma_median,delta_entropy,theta_entropy,alpha_entropy,beta_entropy,gamma_entropy,hjorth_mobility,hjorth_complexity,lempel_ziv,higuchi,mean,min,max,median,var,std,Participant,File,Window,Channel,Start_Time,End_Time,Level,Label
1.0149701519396512,1.014970151939651,1.5268674864158835,1.2226665945115862,0.7666729633230971,1.363156657611205,1.363156657611205,1.0761685754284456,1.8270996821828869,1.5212442756597806,1.1907311016589757,1.1907311016589754,1.0464003099524992,1.935436071910035,1.1391274935561149,1.029786047682499,1.0297860476824992,1.0896561687416078,1.2187872948277283,0.9198544664054528,1.0348354181860049,1.0348354181860049,5.065981630380111,0.8503772580314393,0.7588689519892811,0.9813705665148156,1.099756832647939,0.9221923936237828,0.5399206776142856,0.3152667137500218,hjorth_mobility,hjorth_complexity,1.015435667957162,0.9390500366029716,1.0627411191040863,3.1058270031854938,2.7293061365437894,1.2137988448930743,2.0378926868704235,1.9449786866328125,1323,eeg_data_level_1.csv,0,AF7,120.0078125,130.00390625,1,2.0
0.6372957772106805,0.6372957772106805,0.6847164856991235,1.064088437134301,0.6228693899667739,1.0472880617056697,1.0472880617056697,0.731330055703346,1.5016544725526737,1.2785388562832762,1.0421235641572175,1.0421235641572175,0.9073724788435938,1.352236273986804,1.0511850111950067,1.0002800455462786,1.0002800455462788,1.055589037430132,1.0416818668247636,0.8160412548635331,0.7186208389896743,0.7186208389896743,0.6305132125910595,0.6271267090097292,0.6166105115199634,1.0529854977783877,1.287436960773874,1.2054891467193711,0.7792439087901685,0.3666435360665493,hjorth_mobility,hjorth_complexity,1.19191512896576,0.8481984402290955,1.0370793375282912,3.1883950012251896,2.4682420713091657,1.078932306571622,1.6637968260055849,1.757415032578716,1323,eeg_data_level_1.csv,0,AF8,120.0078125,130.00390625,1,2.0
0.8639290728432257,0.8639290728432257,0.7239873086542903,1.0959507918045053,1.008903269440984,1.0283321124969795,1.0283321124969795,0.8489979403742651,1.4556293299427685,0.9238412290459403,0.7595621794099384,0.7595621794099384,0.8751414277899903,1.0641288065945171,0.6861073190558458,0.8907752875654897,0.8907752875654897,0.97826001669192,1.2173265250835676,1.015593178763209,0.5693241611973753,0.5693241611973753,0.4977235998190961,0.9341611629060868,0.6012862505737786,1.1269520856400703,1.054592614184335,0.7701599458189485,0.5908720217477124,0.248095773525911,hjorth_mobility,hjorth_complexity,0.6760520890944741,0.6666367403313245,1.0032401220348566,3.772722371967655,1.7630300509351184,1.1014100629585306,2.2937586892824684,2.0634695030183754,1323,eeg_data_level_1.csv,0,TP9,120.0078125,130.00390625,1,2.0
0.8514508684511536,0.8514508684511536,0.5894729000168286,1.585912915401355,0.9552498686689868,1.0083432987598968,1.0083432987598968,0.6661128644737669,1.1828185391223949,1.2381511797512486,0.8964895654870142,0.8964895654870142,0.6232051768673045,1.260694852775409,1.0245803746827822,1.010095215259672,1.0100952152596725,1.051338163702072,1.116821048906316,1.0528535264419114,0.6069915288009103,0.6069915288009103,0.4544238143243884,0.63469803900898,0.6119018695238058,1.172526115850982,1.117426560613082,0.9455147426964308,0.70200412571231,0.2793933966287152,hjorth_mobility,hjorth_complexity,0.7602192166524209,0.6687556707812522,0.9501364986824096,3.882813036020583,1.8206675718310743,0.5619439096727197,2.5197890715983746,2.1627498234801017,1323,eeg_data_level_1.csv,0,TP10,120.0078125,130.00390625,1,2.0
8.46029465393312,8.460294653933122,7.450792358918719,4.839660165980037,12.211930969842747,5.602601612946003,5.602601612946003,3.75205395767301,11.158144071067293,6.991693106962737,4.896655589986219,4.896655589986218,5.121428529347647,4.765557306999298,5.232895032534143,11.829702500028622,11.829702500028622,12.31739250140746,4.117486348770935,13.262841734940173,4.753421587425501,4.753421587425501,4.271667744855487,3.766987279783794,4.67545782428239,1.1391542648223285,0.7864428625338213,0.6246192987856807,0.8654175457438937,0.2474029611387886,hjorth_mobility,hjorth_complexity,1.124038413193222,0.7457151097990219,1.0099898934563776,4.33587846116148,3.844761688000816,0.9440657682501692,6.454471943731384,3.461422002126552,1323,eeg_data_level_1.csv,1,AF7,130.0078125,140.00390625,1,2.0
10.15604004416642,10.15604004416642,10.96800344213668,2.6823584125602418,12.03538715401913,5.275744450726305,5.275744450726305,3.102420639814943,10.66902152339,6.49648889734889,4.533925091512946,4.533925091512945,4.072297262336115,3.053312949074557,4.789946649701112,9.960818417645418,9.96081841764542,12.118563773857812,5.479718086587874,12.327730531450616,5.279757851456413,5.279757851456414,3.387076168943348,4.834611979881621,5.682808766812004,1.0916437532632857,0.6751372240954803,0.5234567852395726,0.667961240531069,0.2427861401434909,hjorth_mobility,hjorth_complexity,0.912263059982905,0.8380549656063115,1.0650542937813414,4.33587846116148,3.407394617672681,0.3821218585774494,8.09081127681602,3.8754329440558695,1323,eeg_data_level_1.csv,1,AF8,130.0078125,140.00390625,1,2.0
12.901460126962297,12.901460126962297,16.978485379878105,3.4735339704859687,12.15151830042997,5.824632599855959,5.824632599855959,3.300077381881345,7.86670646297863,7.537647798453795,5.21572872482341,5.215728724823409,4.561992059412626,3.370149514460321,5.312681636520518,10.56385653056,10.56385653056,12.435438423742193,3.414067955751111,11.76326429815459,4.789072886835071,4.789072886835071,3.370299433876215,4.264727862778948,5.0204584488930974,1.049835916347833,0.6115726020830662,0.4877858719408591,0.5834598011676908,0.182796538098816,hjorth_mobility,hjorth_complexity,0.5837397556438231,0.6641900517859828,1.0971495924282515,4.33587846116148,3.1158165707872576,0.3821218585774494,9.887196097961732,4.284111497077933,1323,eeg_data_level_1.csv,1,TP9,130.0078125,140.00390625,1,2.0
12.746724138180848,12.746724138180843,15.39458904393198,8.453663428380148,9.866075505937811,26.78043142291781,26.78043142291781,25.37938898144022,27.08403562053255,31.43914791506979,22.040956984756267,22.04095698475626,23.78934691503702,11.157902226188405,21.581155274876373,11.003603115913094,11.003603115913096,10.496192679966544,7.086231583017852,12.362445054361949,6.621504689839001,6.621504689839002,4.836478080318333,3.2924127649744066,6.259696177419277,1.0057873649081668,1.551021140927126,1.2790383713612408,0.4961818637517669,0.1937454808222453,hjorth_mobility,hjorth_complexity,0.513147971240384,0.5409797760216194,0.9110474609722368,4.33587846116148,6.763932599260695,0.8991102554763515,11.112119447257756,4.541743902161462,1323,eeg_data_level_1.csv,1,TP10,130.0078125,140.00390625,1,2.0
0.8427563916963929,0.8427563916963929,0.9619511691919264,0.7848231019733316,0.8747111692063093,0.8027807929124631,0.8027807929124631,0.606789554806673,1.2484091271291873,0.8517552917645873,0.8242597695486561,0.8242597695486561,0.7925143181848355,1.3003395699195663,0.7356114035850775,0.69604041324511,0.6960404132451101,0.5782341545771879,1.2054211602017444,0.6998030908931605,0.4998282783358804,0.4998282783358805,0.6948003913708649,0.3933707645484562,0.4221701100885657,1.0702880807513904,0.9201811668000656,0.8641308397143589,0.5036762841634581,0.2293212269715666,hjorth_mobility,hjorth_complexity,1.3575343154507515,0.960436353558668,0.9230741621262448,2.4622200441068367,2.671668615647833,0.8991102554763515,1.213699053292646,1.5009965630564048,1323,eeg_data_level_1.csv,2,AF7,140.0078125,150.00390625,1,1.0
0.8292743148728273,0.8292743148728275,0.893354922420194,0.6620705983808376,0.9301144199103524,0.762044248075037,0.7620442480750369,0.4818134732535076,1.0608169931741924,0.909247962733256,0.6788223021335023,0.678822302133502,0.5238530305892486,1.1540444632560651,0.7162808333359434,0.7464263674234805,0.7464263674234806,0.5580720551843814,0.4887347607789811,0.8987682328496063,0.8761997306983754,0.8761997306983754,0.6680475942991515,1.1322549106465998,0.9582471257938806,1.0827446843067945,0.9100845728952728,0.7566546831918007,0.547376204799401,0.3904057005764572,hjorth_mobility,hjorth_complexity,1.4552767861632054,1.0223144844276126,0.8583414145174426,2.4706885567262926,2.647935518808322,0.8091992299287164,1.1921013710142234,1.4875815556100225,1323,eeg_data_level_1.csv,2,AF8,140.0078125,150.00390625,1,1.0
