Timestamp,TP9,AF7,AF8,TP10
0.00390625,-39.55078125,-39.55078125,95.703125,-47.36328125
0.0078125,-43.45703125,-35.64453125,-532.2265625,-50.29296875
0.01171875,-40.52734375,-32.2265625,-156.25,-46.38671875
0.015625,-43.45703125,-34.66796875,-52.734375,-43.45703125
0.01953125,-44.921875,-36.62109375,212.890625,-33.203125
0.0234375,-44.921875,-33.203125,770.01953125,-33.69140625
0.02734375,-42.96875,-27.34375,-135.25390625,-42.96875
0.03125,-36.62109375,-29.296875,-406.25,-46.875
0.03515625,-34.66796875,-33.203125,-234.86328125,-42.48046875
0.0390625,-12.20703125,-28.80859375,-228.02734375,-28.80859375
0.04296875,-2.9296875,-26.85546875,532.2265625,-23.92578125
0.046875,-52.734375,-30.2734375,107.91015625,-39.55078125
0.05078125,-64.94140625,-37.59765625,-403.80859375,-38.57421875
0.0546875,-41.9921875,-36.62109375,-376.953125,-34.1796875
0.05859375,-46.875,-33.69140625,-25.87890625,-23.4375
0.0625,-42.96875,-32.71484375,158.69140625,-32.71484375
0.06640625,-26.85546875,-26.3671875,553.7109375,-43.45703125
0.0703125,-20.99609375,-32.2265625,-24.4140625,-30.2734375
0.07421875,-14.6484375,-33.69140625,-739.2578125,-12.20703125
0.078125,-24.90234375,-32.2265625,-117.1875,-33.69140625
0.08203125,-34.66796875,-31.25,31.25,-44.43359375
0.0859375,-40.52734375,-30.76171875,-445.80078125,-32.2265625
0.08984375,-38.0859375,-35.64453125,-270.5078125,-26.3671875
0.09375,-28.3203125,-34.66796875,154.78515625,-26.3671875
0.09765625,-31.73828125,-33.203125,54.19921875,-39.55078125
0.1015625,-43.45703125,-37.109375,-375.9765625,-48.33984375
0.10546875,-53.22265625,-38.0859375,-57.6171875,-23.92578125
0.109375,-36.62109375,-41.015625,290.52734375,-22.4609375
0.11328125,-21.97265625,-41.50390625,521.97265625,-49.8046875
0.1171875,-37.59765625,-39.0625,873.53515625,-56.640625
0.12109375,-41.015625,-42.48046875,67.87109375,-54.19921875
0.125,-60.546875,-43.45703125,-596.19140625,-43.9453125
0.12890625,-65.91796875,-41.015625,-550.29296875,-48.828125
0.1328125,-59.08203125,-38.57421875,-478.515625,-56.640625
0.13671875,-44.43359375,-37.59765625,418.9453125,-39.55078125
0.140625,-39.0625,-36.62109375,325.68359375,-37.59765625
0.14453125,-62.01171875,-37.59765625,-308.10546875,-33.69140625
0.1484375,-61.03515625,-42.48046875,-536.62109375,-33.69140625
0.15234375,-41.015625,-42.48046875,-97.65625,-40.0390625
0.15625,-41.50390625,-39.0625,294.921875,-26.3671875
0.16015625,-33.203125,-34.66796875,384.765625,-20.99609375
