Timestamp,TP9,AF7,AF8,TP10
0.00390625,-37.109375,-41.9921875,-33.69140625,24.90234375
0.0078125,6.34765625,-44.921875,-30.76171875,11.23046875
0.01171875,-18.06640625,-51.7578125,-29.296875,30.76171875
0.015625,-12.6953125,-55.17578125,-26.3671875,3.90625
0.01953125,-30.2734375,-52.734375,-23.92578125,-25.390625
0.0234375,-20.01953125,-56.640625,-29.296875,29.78515625
0.02734375,34.1796875,-60.05859375,-32.71484375,46.875
0.03125,4.39453125,-60.05859375,-31.25,7.32421875
0.03515625,-26.85546875,-59.5703125,-29.296875,2.44140625
0.0390625,-7.8125,-60.546875,-31.73828125,29.78515625
0.04296875,-15.625,-58.59375,-33.69140625,23.92578125
0.046875,-2.44140625,-60.546875,-31.73828125,9.765625
0.05078125,-4.8828125,-60.546875,-27.83203125,39.0625
0.0546875,4.8828125,-58.59375,-29.78515625,56.640625
0.05859375,30.76171875,-62.01171875,-32.71484375,12.6953125
0.0625,24.90234375,-65.91796875,-33.69140625,35.15625
0.06640625,19.53125,-58.10546875,-32.71484375,46.38671875
0.0703125,-3.41796875,-54.19921875,-36.62109375,34.66796875
0.07421875,30.76171875,-55.6640625,-33.203125,41.50390625
0.078125,36.1328125,-55.17578125,-32.2265625,4.39453125
0.08203125,48.828125,-49.8046875,-38.0859375,2.9296875
0.0859375,44.921875,-51.7578125,-34.66796875,55.6640625
0.08984375,7.32421875,-55.6640625,-34.1796875,94.23828125
0.09375,2.9296875,-53.7109375,-39.0625,27.83203125
0.09765625,11.71875,-54.6875,-35.64453125,-0.9765625
0.1015625,20.99609375,-54.19921875,-40.0390625,25.390625
0.10546875,21.484375,-54.19921875,-44.43359375,31.25
0.109375,21.484375,-59.5703125,-39.55078125,34.1796875
0.11328125,38.57421875,-61.5234375,-39.55078125,30.76171875
0.1171875,51.7578125,-59.5703125,-44.43359375,42.48046875
0.12109375,31.25,-53.7109375,-45.8984375,43.9453125
0.125,6.8359375,-47.36328125,-41.50390625,21.484375
0.12890625,34.66796875,-45.8984375,-37.59765625,23.4375
0.1328125,76.66015625,-44.43359375,-34.1796875,20.01953125
0.13671875,-4.39453125,-45.8984375,-33.203125,17.578125
0.140625,-3.90625,-47.36328125,-34.1796875,56.640625
0.14453125,23.92578125,-45.41015625,-33.69140625,70.80078125
0.1484375,-2.9296875,-44.43359375,-32.71484375,33.69140625
0.15234375,38.57421875,-48.828125,-34.1796875,31.73828125
0.15625,59.08203125,-49.31640625,-29.78515625,76.171875
0.16015625,47.8515625,-39.55078125,-26.85546875,36.1328125
0.1640625,63.4765625,-36.1328125,-27.34375,-0.48828125
0.16796875,4.39453125,-43.45703125,-32.2265625,14.16015625
0.171875,-16.11328125,-46.875,-30.76171875,20.5078125
0.17578125,-11.71875,-39.0625,-30.76171875,29.296875
0.1796875,-12.6953125,-35.15625,-33.203125,24.90234375
0.18359375,14.6484375,-42.48046875,-32.71484375,13.18359375
0.1875,-1.46484375,-46.875,-40.0390625,0.48828125
0.19140625,8.30078125,-45.8984375,-37.59765625,19.04296875
0.1953125,29.78515625,-41.015625,-32.2265625,10.25390625
0.19921875,30.76171875,-39.55078125,-37.109375,-26.85546875
0.203125,0.0,-48.33984375,-40.52734375,15.625
0.20703125,8.7890625,-50.29296875,-39.55078125,19.53125
0.2109375,36.1328125,-42.48046875,-39.0625,-52.734375
0.21484375,-4.8828125,-47.8515625,-37.59765625,-58.10546875
0.21875,-57.12890625,-53.22265625,-41.50390625,-11.23046875
0.22265625,-32.2265625,-45.41015625,-39.0625,8.7890625
0.2265625,-20.01953125,-41.50390625,-34.1796875,-3.41796875
0.23046875,-19.04296875,-40.52734375,-39.0625,-15.13671875
0.234375,-20.99609375,-44.43359375,-43.9453125,-18.06640625
0.23828125,-13.18359375,-46.875,-42.96875,-4.39453125
0.2421875,13.671875,-47.8515625,-47.36328125,11.71875
0.24609375,24.4140625,-49.31640625,-45.41015625,5.859375
0.25,-3.41796875,-46.38671875,-42.96875,-15.13671875
0.25390625,0.0,-43.9453125,-46.38671875,-28.3203125
0.2578125,-21.484375,-43.9453125,-48.828125,-18.06640625
