Timestamp,TP9,AF7,AF8,TP10
0.00390625,21.97265625,1.46484375,14.16015625,11.23046875
0.0078125,17.578125,0.9765625,10.7421875,21.484375
0.01171875,37.59765625,0.0,11.23046875,21.97265625
0.015625,40.52734375,-1.953125,13.18359375,9.27734375
0.01953125,17.08984375,-7.32421875,12.6953125,-5.37109375
0.0234375,5.37109375,-10.25390625,8.30078125,-7.32421875
0.02734375,12.20703125,-10.7421875,1.953125,9.765625
0.03125,17.08984375,-9.27734375,0.0,18.06640625
0.03515625,11.23046875,-14.6484375,-2.9296875,8.7890625
0.0390625,-19.53125,-21.484375,-5.37109375,-0.9765625
0.04296875,-25.390625,-20.01953125,-9.27734375,-16.6015625
0.046875,-3.41796875,-19.04296875,-9.27734375,-26.3671875
0.05078125,-8.7890625,-22.94921875,-0.48828125,-19.04296875
0.0546875,-17.08984375,-23.4375,-5.859375,-21.484375
0.05859375,-27.34375,-22.4609375,-16.11328125,-17.08984375
0.0625,-20.01953125,-26.85546875,-14.16015625,-5.859375
0.06640625,-1.46484375,-28.3203125,-10.7421875,-8.30078125
0.0703125,-13.671875,-25.87890625,-12.20703125,-15.625
0.07421875,-28.80859375,-24.90234375,-13.18359375,-18.06640625
0.078125,-23.4375,-27.83203125,-8.30078125,-8.30078125
0.08203125,-1.46484375,-10.25390625,-2.9296875,-11.23046875
0.0859375,-7.32421875,-4.39453125,-6.34765625,-34.1796875
0.08984375,-20.01953125,-17.08984375,-4.8828125,-18.06640625
0.09375,-5.859375,-18.5546875,-5.859375,-6.8359375
0.09765625,12.6953125,-18.06640625,-9.765625,-18.06640625
0.1015625,0.48828125,-17.08984375,-6.8359375,-20.5078125
0.10546875,-15.625,-13.671875,-9.27734375,-7.8125
0.109375,-11.71875,-10.25390625,-2.44140625,2.44140625
0.11328125,-0.48828125,-15.625,-5.37109375,-1.953125
0.1171875,-3.41796875,-28.3203125,-20.99609375,-14.16015625
0.12109375,-19.53125,-12.6953125,-12.20703125,-8.30078125
0.125,-8.7890625,0.0,-5.859375,0.0
0.12890625,-1.953125,-19.04296875,-12.6953125,-3.90625
0.1328125,-1.953125,-20.99609375,-17.578125,-2.44140625
0.13671875,-20.99609375,-22.4609375,-17.08984375,-23.4375
0.140625,-40.52734375,-29.296875,-22.4609375,-55.6640625
0.14453125,-19.53125,-24.90234375,-27.83203125,-42.48046875
0.1484375,4.8828125,-22.4609375,-20.99609375,-16.11328125
